Date,Open,High,Low,Close,Adj Close,Volume
2006-05-25,4.03000020980835,4.605000019073486,4.019999980926514,4.599999904632568,4.247398853302002,395343000
2006-05-26,4.630000114440918,4.673999786376953,4.410999774932861,4.493000030517578,4.148599147796631,103044000
2006-05-30,4.497000217437744,4.498000144958496,4.284999847412109,4.400000095367432,4.062729358673096,49898000
2006-05-31,4.434999942779541,4.535999774932861,4.434999942779541,4.49399995803833,4.14952278137207,30002000
2006-06-01,4.493000030517578,4.809999942779541,4.489999771118164,4.750999927520752,4.386824607849121,62344000
2006-06-02,4.849999904632568,4.869999885559082,4.678999900817871,4.698999881744385,4.338809013366699,37253000
2006-06-05,4.704999923706055,4.925000190734863,4.699999809265137,4.914999961853027,4.538252353668213,37188000
2006-06-06,4.998000144958496,5.063000202178955,4.78000020980835,4.829999923706055,4.459766864776611,49045000
2006-06-07,4.833000183105469,4.840000152587891,4.675000190734863,4.760000228881836,4.395133972167969,25013000
2006-06-08,4.760000228881836,4.771999835968018,4.550000190734863,4.771999835968018,4.406213760375977,34439000
2006-06-09,4.880000114440918,4.880000114440918,4.76800012588501,4.7779998779296875,4.411752223968506,13372000
2006-06-12,4.800000190734863,4.824999809265137,4.630000114440918,4.695000171661377,4.335116386413574,14546000
2006-06-13,4.619999885559082,4.735000133514404,4.53000020980835,4.550000190734863,4.201231002807617,16716000
2006-06-14,4.489999771118164,4.545000076293945,4.443999767303467,4.51200008392334,4.16614294052124,15971000
2006-06-15,4.539999961853027,4.611999988555908,4.513000011444092,4.59499979019165,4.24277925491333,16500000
2006-06-16,4.550000190734863,4.599999904632568,4.5,4.501999855041504,4.156908988952637,12280000
2006-06-19,4.545000076293945,4.545000076293945,4.409999847412109,4.434000015258789,4.094122409820557,11509000
2006-06-20,4.473999977111816,4.5,4.3470001220703125,4.4019999504089355,4.064575672149658,23792000
2006-06-21,4.4019999504089355,4.5879998207092285,4.400000095367432,4.53000020980835,4.18276309967041,18063000
2006-06-22,4.639999866485596,4.695000171661377,4.5879998207092285,4.659999847412109,4.302795886993408,13038000
2006-06-23,4.698999881744385,4.793000221252441,4.686999797821045,4.695000171661377,4.335116386413574,11612000
2006-06-26,4.695000171661377,4.75,4.64300012588501,4.75,4.385900497436523,8565000
2006-06-27,4.75,4.802999973297119,4.724999904632568,4.730999946594238,4.368355751037598,9826000
2006-06-28,4.684999942779541,4.739999771118164,4.650000095367432,4.696000099182129,4.336038589477539,8756000
2006-06-29,4.695000171661377,4.809000015258789,4.695000171661377,4.800000190734863,4.432065010070801,14470000
2006-06-30,4.764999866485596,4.800000190734863,4.659999847412109,4.800000190734863,4.432065010070801,25964000
2006-07-03,4.789999961853027,4.800000190734863,4.681000232696533,4.730000019073486,4.367432594299316,7029000
2006-07-05,4.739999771118164,4.783999919891357,4.671000003814697,4.760000228881836,4.395133972167969,13266000
2006-07-06,4.724999904632568,4.735000133514404,4.678999900817871,4.679999828338623,4.32126522064209,8097000
2006-07-07,4.675000190734863,4.684999942779541,4.574999809265137,4.611999988555908,4.25847864151001,8380000
2006-07-10,4.619999885559082,4.6570000648498535,4.611999988555908,4.64900016784668,4.2926411628723145,4978000
2006-07-11,4.64900016784668,4.64900016784668,4.53000020980835,4.635000228881836,4.279715061187744,8079000
2006-07-12,4.639999866485596,4.639999866485596,4.553999900817871,4.554999828338623,4.205848217010498,7672000
2006-07-13,4.51800012588501,4.51800012588501,4.429999828338623,4.4720001220703125,4.129209518432617,16625000
2006-07-14,4.461999893188477,4.4679999351501465,4.389999866485596,4.394999980926514,4.058111190795898,9663000
2006-07-17,4.390999794006348,4.416999816894531,4.375,4.39900016784668,4.06180477142334,6458000
2006-07-18,4.39900016784668,4.409999847412109,4.367000102996826,4.389999866485596,4.053497314453125,12483000
2006-07-19,4.390999794006348,4.545000076293945,4.380000114440918,4.5279998779296875,4.180914402008057,15840000
2006-07-20,4.539999961853027,4.578000068664551,4.510000228881836,4.554999828338623,4.205848217010498,8829000
2006-07-21,4.554999828338623,4.554999828338623,4.4770002365112305,4.5279998779296875,4.180914402008057,8510000
2006-07-24,4.545000076293945,4.552999973297119,4.499000072479248,4.5,4.155061721801758,5017000
2006-07-25,4.519999980926514,4.639999866485596,4.515999794006348,4.607999801635742,4.254783630371094,6900000
2006-07-26,4.613999843597412,4.784999847412109,4.579999923706055,4.668000221252441,4.310186862945557,10338000
2006-07-27,4.690000057220459,4.7170000076293945,4.6519999504089355,4.6519999504089355,4.295411109924316,6009000
2006-07-28,4.651000022888184,4.679999828338623,4.625999927520752,4.630000114440918,4.275099277496338,4339000
2006-07-31,4.630000114440918,4.640999794006348,4.585999965667725,4.586999893188477,4.2353925704956055,4616000
2006-08-01,4.5920000076293945,4.5920000076293945,4.46999979019165,4.5,4.155061721801758,7390000
2006-08-02,4.798999786376953,5.005000114440918,4.730999946594238,5.001999855041504,4.618582725524902,53372000
2006-08-03,4.913000106811523,5.02400016784668,4.864999771118164,4.999000072479248,4.615813732147217,21689000
2006-08-04,5.03000020980835,5.150000095367432,4.999000072479248,5.005000114440918,4.621353626251221,14216000
2006-08-07,5.050000190734863,5.130000114440918,5.025000095367432,5.110000133514404,4.718306541442871,6918000
2006-08-08,5.110000133514404,5.267000198364258,5.105000019073486,5.256999969482422,4.854036808013916,14073000
2006-08-09,5.300000190734863,5.449999809265137,5.199999809265137,5.284999847412109,4.879891395568848,15043000
2006-08-10,5.21999979019165,5.390999794006348,5.210000038146973,5.355999946594238,4.945448398590088,8725000
2006-08-11,5.349999904632568,5.445000171661377,5.324999809265137,5.368000030517578,4.956529140472412,9078000
2006-08-14,5.375,5.453999996185303,5.3520002365112305,5.422999858856201,5.0073113441467285,6314000
2006-08-15,5.46999979019165,5.493000030517578,5.426000118255615,5.448999881744385,5.031318187713623,8553000
2006-08-16,5.465000152587891,5.543000221252441,5.415999889373779,5.427000045776367,5.01100492477417,15344000
2006-08-17,5.420000076293945,5.423999786376953,5.318999767303467,5.3460001945495605,4.936213970184326,10216000
2006-08-18,5.309999942779541,5.364999771118164,5.245999813079834,5.34499979019165,4.935290336608887,9343000
2006-08-21,5.329999923706055,5.554999828338623,5.28000020980835,5.426000118255615,5.010082721710205,12487000
2006-08-22,5.420000076293945,5.550000190734863,5.420000076293945,5.5229997634887695,5.099645614624023,9761000
2006-08-23,5.547999858856201,5.574999809265137,5.453999996185303,5.460000038146973,5.041476726531982,10439000
2006-08-24,5.489999771118164,5.585000038146973,5.48199987411499,5.565000057220459,5.138427257537842,5420000
2006-08-25,5.574999809265137,5.585000038146973,5.493000030517578,5.5,5.078409194946289,8016000
2006-08-28,5.485000133514404,5.545000076293945,5.4770002365112305,5.501999855041504,5.080256938934326,3748000
2006-08-29,5.525000095367432,5.565000057220459,5.515999794006348,5.534999847412109,5.110729217529297,3211000
2006-08-30,5.547999858856201,5.578000068664551,5.517000198364258,5.525000095367432,5.1014933586120605,5801000
2006-08-31,5.525000095367432,5.617000102996826,5.525000095367432,5.590000152587891,5.161512851715088,7023000
2006-09-01,5.5970001220703125,5.75,5.5970001220703125,5.65500020980835,5.221529483795166,20559000
2006-09-05,5.690000057220459,5.723999977111816,5.625,5.684999942779541,5.2492289543151855,4618000
2006-09-06,5.690000057220459,5.888000011444092,5.6570000648498535,5.888000011444092,5.436669826507568,15694000
2006-09-07,5.85099983215332,6.086999893188477,5.849999904632568,6.01200008392334,5.5511627197265625,26549000
2006-09-08,6.099999904632568,6.125,5.928999900817871,5.974999904632568,5.517001152038574,15176000
2006-09-11,5.974999904632568,6.198999881744385,5.960000038146973,6.186999797821045,5.712751388549805,17064000
2006-09-12,6.098999977111816,6.215000152587891,6.098999977111816,6.210000038146973,5.733986854553223,16992000
2006-09-13,6.199999809265137,6.230000019073486,6.090000152587891,6.135000228881836,5.664736747741699,12355000
2006-09-14,6.085000038146973,6.324999809265137,6.070000171661377,6.2789998054504395,5.797696113586426,13010000
2006-09-15,6.2789998054504395,6.519999980926514,6.2789998054504395,6.497000217437744,5.99898624420166,19314000
2006-09-18,6.573999881744385,6.755000114440918,6.429999828338623,6.51200008392334,6.0128374099731445,23656000
2006-09-19,6.5,6.614999771118164,6.429999828338623,6.484000205993652,5.986984729766846,17263000
2006-09-20,6.510000228881836,6.670000076293945,6.449999809265137,6.65500020980835,6.1448774337768555,13476000
2006-09-21,6.752999782562256,6.960000038146973,6.701000213623047,6.90500020980835,6.375714302062988,29063000
2006-09-22,6.900000095367432,6.949999809265137,6.507999897003174,6.5929999351501465,6.087629318237305,29874000
2006-09-25,6.525000095367432,6.570000171661377,6.21999979019165,6.440000057220459,5.946355819702148,35677000
2006-09-26,6.340000152587891,6.732999801635742,6.276000022888184,6.599999904632568,6.094091892242432,39969000
2006-09-27,6.699999809265137,6.789999961853027,6.545000076293945,6.783999919891357,6.2639875411987305,19633000
2006-09-28,6.764999866485596,6.890999794006348,6.764999866485596,6.864999771118164,6.338779926300049,13395000
2006-09-29,6.8470001220703125,7.045000076293945,6.75600004196167,7.034999847412109,6.4957499504089355,20056000
2006-10-02,7.034999847412109,7.034999847412109,6.966000080108643,6.995999813079834,6.459735870361328,17393000
2006-10-03,6.840000152587891,7.090000152587891,6.840000152587891,6.9679999351501465,6.433884143829346,16733000
2006-10-04,7.0,7.040999889373779,6.875,6.961999893188477,6.4283447265625,13679000
2006-10-05,6.978000164031982,7.289999961853027,6.901000022888184,7.258999824523926,6.711254596710205,25756000
